provinceID,cityID,districtID,townID,villageID,pollStationID,no,vote,votePercentage,isElected,id,voteID,oldID
03,010,00,010,0210,276,3,16,2.68, ,10010080018,200901,03010010210
03,010,00,010,0210,276,4,322,54.11,*,10010080018,200901,03010010210
03,010,00,010,0211,277,1,8,1.35, ,10010080021,200901,03010010211
03,010,00,010,0211,277,2,227,38.34, ,10010080021,200901,03010010211
03,010,00,010,0211,277,3,19,3.2, ,10010080021,200901,03010010211
03,010,00,010,0211,277,4,338,57.09,*,10010080021,200901,03010010211
03,010,00,010,0212,278,1,1,0.26, ,10010080022,200901,03010010212
03,010,00,010,0212,278,2,137,36.05, ,10010080022,200901,03010010212
03,010,00,010,0212,278,3,10,2.63, ,10010080022,200901,03010010212
03,010,00,010,0212,278,4,232,61.05,*,10010080022,200901,03010010212
03,010,00,010,0213,279,1,7,1.41, ,10010080023,200901,03010010213
03,010,00,010,0213,279,2,190,38.38, ,10010080023,200901,03010010213
03,010,00,010,0213,279,3,11,2.22, ,10010080023,200901,03010010213
03,010,00,010,0213,279,4,287,57.97,*,10010080023,200901,03010010213
03,010,00,010,0214,280,1,1,0.17, ,10010080024,200901,03010010214
03,010,00,010,0214,280,2,167,29.09, ,10010080024,200901,03010010214
03,010,00,010,0214,280,3,11,1.91, ,10010080024,200901,03010010214
03,010,00,010,0214,280,4,395,68.81,*,10010080024,200901,03010010214
03,010,00,010,0215,281,1,2,0.69, ,10010080025,200901,03010010215
03,010,00,010,0215,281,2,90,31.25, ,10010080025,200901,03010010215
03,010,00,010,0215,281,3,10,3.47, ,10010080025,200901,03010010215
03,010,00,010,0215,281,4,186,64.58,*,10010080025,200901,03010010215
03,010,00,010,0215,282,1,0,0, ,10010080025,200901,03010010215
03,010,00,010,0215,282,2,64,64.64, ,10010080025,200901,03010010215
03,010,00,010,0215,282,3,0,0, ,10010080025,200901,03010010215
03,010,00,010,0215,282,4,35,35.35,*,10010080025,200901,03010010215
03,010,00,011,0216,283,1,11,0.82, ,10010090001,200901,03010011216
03,010,00,011,0216,283,2,604,45.17, ,10010090001,200901,03010011216
03,010,00,011,0216,283,3,15,1.12, ,10010090001,200901,03010011216
03,010,00,011,0216,283,4,707,52.87,*,10010090001,200901,03010011216
03,010,00,011,0217,284,1,2,0.28, ,10010090002,200901,03010011217
03,010,00,011,0217,284,2,309,44.78, ,10010090002,200901,03010011217
03,010,00,011,0217,284,3,5,0.72, ,10010090002,200901,03010011217
03,010,00,011,0217,284,4,374,54.2,*,10010090002,200901,03010011217
03,010,00,011,0218,285,1,7,0.55, ,10010090004,200901,03010011218
03,010,00,011,0218,285,2,679,53.84, ,10010090004,200901,03010011218
03,010,00,011,0218,285,3,11,0.87, ,10010090004,200901,03010011218
03,010,00,011,0218,285,4,564,44.72,*,10010090004,200901,03010011218
03,010,00,011,0219,286,1,12,1.16, ,10010090003,200901,03010011219
03,010,00,011,0219,286,2,568,55.19, ,10010090003,200901,03010011219
03,010,00,011,0219,286,3,10,0.97, ,10010090003,200901,03010011219
03,010,00,011,0219,286,4,439,42.66,*,10010090003,200901,03010011219
03,010,00,011,0220,287,1,6,0.66, ,10010090005,200901,03010011220
03,010,00,011,0220,287,2,464,51.21, ,10010090005,200901,03010011220
03,010,00,011,0220,287,3,7,0.77, ,10010090005,200901,03010011220
03,010,00,011,0220,287,4,429,47.35,*,10010090005,200901,03010011220
03,010,00,011,0221,288,1,1,0.18, ,10010090006,200901,03010011221
03,010,00,011,0221,288,2,300,55.45, ,10010090006,200901,03010011221
03,010,00,011,0221,288,3,10,1.84, ,10010090006,200901,03010011221
03,010,00,011,0221,288,4,230,42.51,*,10010090006,200901,03010011221
03,010,00,011,0222,289,1,3,0.95, ,10010090007,200901,03010011222
03,010,00,011,0222,289,2,168,53.33, ,10010090007,200901,03010011222
03,010,00,011,0222,289,3,4,1.26, ,10010090007,200901,03010011222
03,010,00,011,0222,289,4,140,44.44,*,10010090007,200901,03010011222
03,010,00,011,0223,290,1,5,0.74, ,10010090008,200901,03010011223
03,010,00,011,0223,290,2,464,68.94, ,10010090008,200901,03010011223
03,010,00,011,0223,290,3,5,0.74, ,10010090008,200901,03010011223
03,010,00,011,0223,290,4,199,29.56,*,10010090008,200901,03010011223
03,010,00,011,0224,291,1,10,1.24, ,10010090009,200901,03010011224
03,010,00,011,0224,291,2,317,39.37, ,10010090009,200901,03010011224
03,010,00,011,0224,291,3,11,1.36, ,10010090009,200901,03010011224
03,010,00,011,0224,291,4,467,58.01,*,10010090009,200901,03010011224
03,010,00,011,0225,292,1,7,1.21, ,10010090010,200901,03010011225
03,010,00,011,0225,292,2,211,36.56, ,10010090010,200901,03010011225
03,010,00,011,0225,292,3,7,1.21, ,10010090010,200901,03010011225
03,010,00,011,0225,292,4,352,61,*,10010090010,200901,03010011225
03,010,00,011,0226,293,1,3,1.97, ,10010090011,200901,03010011226
03,010,00,011,0226,293,2,72,47.36, ,10010090011,200901,03010011226
03,010,00,011,0226,293,3,0,0, ,10010090011,200901,03010011226
03,010,00,011,0226,293,4,77,50.65,*,10010090011,200901,03010011226
03,010,00,011,0226,294,1,1,0.64, ,10010090011,200901,03010011226
03,010,00,011,0226,294,2,73,47.09, ,10010090011,200901,03010011226
03,010,00,011,0226,294,3,2,1.29, ,10010090011,200901,03010011226
03,010,00,011,0226,294,4,79,50.96,*,10010090011,200901,03010011226
03,010,00,011,0227,295,1,5,0.7, ,10010090012,200901,03010011227
03,010,00,011,0227,295,2,389,55.02, ,10010090012,200901,03010011227
03,010,00,011,0227,295,3,12,1.69, ,10010090012,200901,03010011227
03,010,00,011,0227,295,4,301,42.57,*,10010090012,200901,03010011227
03,010,00,011,0228,296,1,2,0.85, ,10010090022,200901,03010011228
03,010,00,011,0228,296,2,151,64.8, ,10010090022,200901,03010011228
03,010,00,011,0228,296,3,2,0.85, ,10010090022,200901,03010011228
03,010,00,011,0228,296,4,78,33.47,*,10010090022,200901,03010011228
03,010,00,011,0229,297,1,1,0.12, ,10010090023,200901,03010011229
03,010,00,011,0229,297,2,364,46.31, ,10010090023,200901,03010011229
03,010,00,011,0229,297,3,14,1.78, ,10010090023,200901,03010011229
03,010,00,011,0229,297,4,407,51.78,*,10010090023,200901,03010011229
03,010,00,011,0229,298,1,3,1.58, ,10010090023,200901,03010011229
03,010,00,011,0229,298,2,95,50.26, ,10010090023,200901,03010011229
03,010,00,011,0229,298,3,3,1.58, ,10010090023,200901,03010011229
03,010,00,011,0229,298,4,88,46.56,*,10010090023,200901,03010011229
03,010,00,011,0230,299,1,14,1.41, ,10010090013,200901,03010011230
03,010,00,011,0230,299,2,374,37.77, ,10010090013,200901,03010011230
03,010,00,011,0230,299,3,7,0.7, ,10010090013,200901,03010011230
03,010,00,011,0230,299,4,595,60.1,*,10010090013,200901,03010011230
03,010,00,011,0231,300,1,1,0.14, ,10010090014,200901,03010011231
03,010,00,011,0231,300,2,333,49.77, ,10010090014,200901,03010011231
03,010,00,011,0231,300,3,9,1.34, ,10010090014,200901,03010011231
03,010,00,011,0231,300,4,326,48.72,*,10010090014,200901,03010011231
03,010,00,011,0232,301,1,2,0.37, ,10010090015,200901,03010011232
03,010,00,011,0232,301,2,198,37.21, ,10010090015,200901,03010011232
03,010,00,011,0232,301,3,1,0.18, ,10010090015,200901,03010011232
03,010,00,011,0232,301,4,331,62.21,*,10010090015,200901,03010011232
03,010,00,011,0233,302,1,6,0.93, ,10010090016,200901,03010011233
03,010,00,011,0233,302,2,294,46, ,10010090016,200901,03010011233
03,010,00,011,0233,302,3,8,1.25, ,10010090016,200901,03010011233
03,010,00,011,0233,302,4,331,51.79,*,10010090016,200901,03010011233
03,010,00,011,0234,303,1,1,0.38, ,10010090017,200901,03010011234
03,010,00,011,0234,303,2,124,47.5, ,10010090017,200901,03010011234
03,010,00,011,0234,303,3,5,1.91, ,10010090017,200901,03010011234
03,010,00,011,0234,303,4,131,50.19,*,10010090017,200901,03010011234
03,010,00,011,0234,304,1,3,1.14, ,10010090017,200901,03010011234
03,010,00,011,0234,304,2,101,38.54, ,10010090017,200901,03010011234
03,010,00,011,0234,304,3,1,0.38, ,10010090017,200901,03010011234
03,010,00,011,0234,304,4,157,59.92,*,10010090017,200901,03010011234
03,010,00,011,0235,305,1,8,0.98, ,10010090018,200901,03010011235
03,010,00,011,0235,305,2,337,41.4, ,10010090018,200901,03010011235
03,010,00,011,0235,305,3,12,1.47, ,10010090018,200901,03010011235
03,010,00,011,0235,305,4,457,56.14,*,10010090018,200901,03010011235
03,010,00,011,0236,306,1,7,0.97, ,10010090019,200901,03010011236
03,010,00,011,0236,306,2,356,49.37, ,10010090019,200901,03010011236
03,010,00,011,0236,306,3,11,1.52, ,10010090019,200901,03010011236
03,010,00,011,0236,306,4,347,48.12,*,10010090019,200901,03010011236
03,010,00,011,0237,307,1,4,0.41, ,10010090020,200901,03010011237
03,010,00,011,0237,307,2,488,51.2, ,10010090020,200901,03010011237
03,010,00,011,0237,307,3,6,0.62, ,10010090020,200901,03010011237
03,010,00,011,0237,307,4,455,47.74,*,10010090020,200901,03010011237
03,010,00,011,0238,308,1,0,0, ,10010090021,200901,03010011238
03,010,00,011,0238,308,2,120,37.97, ,10010090021,200901,03010011238
03,010,00,011,0238,308,3,5,1.58, ,10010090021,200901,03010011238
03,010,00,011,0238,308,4,191,60.44,*,10010090021,200901,03010011238
03,010,00,011,0238,309,1,1,0.34, ,10010090021,200901,03010011238
03,010,00,011,0238,309,2,209,71.57, ,10010090021,200901,03010011238
03,010,00,011,0238,309,3,4,1.36, ,10010090021,200901,03010011238
03,010,00,011,0238,309,4,78,26.71,*,10010090021,200901,03010011238
03,010,00,012,0239,310,1,6,1.19, ,10010030001,200901,03010012239
03,010,00,012,0239,310,2,268,53.38, ,10010030001,200901,03010012239
03,010,00,012,0239,310,3,10,1.99, ,10010030001,200901,03010012239
03,010,00,012,0239,310,4,218,43.42,*,10010030001,200901,03010012239
03,010,00,012,0240,311,1,2,0.62, ,10010030002,200901,03010012240
03,010,00,012,0240,311,2,155,48.13, ,10010030002,200901,03010012240
03,010,00,012,0240,311,3,2,0.62, ,10010030002,200901,03010012240
03,010,00,012,0240,311,4,163,50.62,*,10010030002,200901,03010012240
03,010,00,012,0241,312,1,1,0.33, ,10010030003,200901,03010012241
03,010,00,012,0241,312,2,172,57.52, ,10010030003,200901,03010012241
03,010,00,012,0241,312,3,3,1, ,10010030003,200901,03010012241
03,010,00,012,0241,312,4,123,41.13,*,10010030003,200901,03010012241
03,010,00,012,0241,313,1,4,0.33, ,10010030003,200901,03010012241
03,010,00,012,0241,313,2,608,50.49, ,10010030003,200901,03010012241
03,010,00,012,0241,313,3,21,1.74, ,10010030003,200901,03010012241
03,010,00,012,0241,313,4,571,47.42,*,10010030003,200901,03010012241
03,010,00,012,0242,314,1,5,0.53, ,10010030004,200901,03010012242
03,010,00,012,0242,314,2,451,48.33, ,10010030004,200901,03010012242
03,010,00,012,0242,314,3,13,1.39, ,10010030004,200901,03010012242
03,010,00,012,0242,314,4,464,49.73,*,10010030004,200901,03010012242
03,010,00,012,0243,315,1,8,0.96, ,10010030005,200901,03010012243
03,010,00,012,0243,315,2,370,44.47, ,10010030005,200901,03010012243
03,010,00,012,0243,315,3,21,2.52, ,10010030005,200901,03010012243
03,010,00,012,0243,315,4,433,52.04,*,10010030005,200901,03010012243
03,010,00,012,0243,316,1,4,0.72, ,10010030005,200901,03010012243
03,010,00,012,0243,316,2,251,45.63, ,10010030005,200901,03010012243
03,010,00,012,0243,316,3,6,1.09, ,10010030005,200901,03010012243
03,010,00,012,0243,316,4,289,52.54,*,10010030005,200901,03010012243
03,010,00,012,0244,317,1,10,1.33, ,10010030006,200901,03010012244
03,010,00,012,0244,317,2,327,43.71, ,10010030006,200901,03010012244
03,010,00,012,0244,317,3,10,1.33, ,10010030006,200901,03010012244
03,010,00,012,0244,317,4,401,53.6,*,10010030006,200901,03010012244
03,010,00,012,0245,318,1,7,1.26, ,10010030007,200901,03010012245
03,010,00,012,0245,318,2,237,42.93, ,10010030007,200901,03010012245
03,010,00,012,0245,318,3,20,3.62, ,10010030007,200901,03010012245
03,010,00,012,0245,318,4,288,52.17,*,10010030007,200901,03010012245
03,010,00,012,0246,319,1,5,0.79, ,10010030008,200901,03010012246
03,010,00,012,0246,319,2,273,43.26, ,10010030008,200901,03010012246
03,010,00,012,0246,319,3,12,1.9, ,10010030008,200901,03010012246
03,010,00,012,0246,319,4,341,54.04,*,10010030008,200901,03010012246
03,010,00,012,0247,320,1,7,0.71, ,10010030019,200901,03010012247
03,010,00,012,0247,320,2,473,48.16, ,10010030019,200901,03010012247
03,010,00,012,0247,320,3,5,0.5, ,10010030019,200901,03010012247
03,010,00,012,0247,320,4,497,50.61,*,10010030019,200901,03010012247
03,010,00,012,0248,321,1,5,0.41, ,10010030021,200901,03010012248
03,010,00,012,0248,321,2,528,44.25, ,10010030021,200901,03010012248
03,010,00,012,0248,321,3,16,1.34, ,10010030021,200901,03010012248
03,010,00,012,0248,321,4,644,53.98,*,10010030021,200901,03010012248
03,010,00,012,0249,322,1,6,0.51, ,10010030020,200901,03010012249
03,010,00,012,0249,322,2,414,35.84, ,10010030020,200901,03010012249
03,010,00,012,0249,322,3,12,1.03, ,10010030020,200901,03010012249
03,010,00,012,0249,322,4,723,62.59,*,10010030020,200901,03010012249
03,010,00,012,0250,323,1,2,0.78, ,10010030022,200901,03010012250
03,010,00,012,0250,323,2,116,45.49, ,10010030022,200901,03010012250
03,010,00,012,0250,323,3,3,1.17, ,10010030022,200901,03010012250
03,010,00,012,0250,323,4,134,52.54,*,10010030022,200901,03010012250
03,010,00,012,0250,324,1,1,0.48, ,10010030022,200901,03010012250
03,010,00,012,0250,324,2,126,60.57, ,10010030022,200901,03010012250
03,010,00,012,0250,324,3,2,0.96, ,10010030022,200901,03010012250
03,010,00,012,0250,324,4,79,37.98,*,10010030022,200901,03010012250
03,010,00,012,0251,325,1,1,0.26, ,10010030023,200901,03010012251
03,010,00,012,0251,325,2,142,38.27, ,10010030023,200901,03010012251
03,010,00,012,0251,325,3,3,0.8, ,10010030023,200901,03010012251
03,010,00,012,0251,325,4,225,60.64,*,10010030023,200901,03010012251
03,010,00,012,0251,326,1,2,0.84, ,10010030023,200901,03010012251
03,010,00,012,0251,326,2,119,50.21, ,10010030023,200901,03010012251
03,010,00,012,0251,326,3,4,1.68, ,10010030023,200901,03010012251
03,010,00,012,0251,326,4,112,47.25,*,10010030023,200901,03010012251
03,010,00,012,0252,327,1,11,1.29, ,10010030013,200901,03010012252
03,010,00,012,0252,327,2,380,44.75, ,10010030013,200901,03010012252
03,010,00,012,0252,327,3,13,1.53, ,10010030013,200901,03010012252
03,010,00,012,0252,327,4,445,52.41,*,10010030013,200901,03010012252
03,010,00,012,0253,328,1,3,0.39, ,10010030014,200901,03010012253
03,010,00,012,0253,328,2,348,45.91, ,10010030014,200901,03010012253
03,010,00,012,0253,328,3,10,1.31, ,10010030014,200901,03010012253
03,010,00,012,0253,328,4,397,52.37,*,10010030014,200901,03010012253
03,010,00,012,0253,329,1,3,0.4, ,10010030014,200901,03010012253
03,010,00,012,0253,329,2,370,49.73, ,10010030014,200901,03010012253
03,010,00,012,0253,329,3,8,1.07, ,10010030014,200901,03010012253
03,010,00,012,0253,329,4,363,48.79,*,10010030014,200901,03010012253
03,010,00,012,0254,330,1,3,1.25, ,10010030015,200901,03010012254
03,010,00,012,0254,330,2,94,39.33, ,10010030015,200901,03010012254
03,010,00,012,0254,330,3,5,2.09, ,10010030015,200901,03010012254
03,010,00,012,0254,330,4,137,57.32,*,10010030015,200901,03010012254
03,010,00,012,0255,331,1,2,1.58, ,10010030016,200901,03010012255
03,010,00,012,0255,331,2,67,53.17, ,10010030016,200901,03010012255
03,010,00,012,0255,331,3,1,0.79, ,10010030016,200901,03010012255
03,010,00,012,0255,331,4,56,44.44,*,10010030016,200901,03010012255
03,010,00,012,0255,332,1,0,0, ,10010030016,200901,03010012255
03,010,00,012,0255,332,2,133,67.85, ,10010030016,200901,03010012255
03,010,00,012,0255,332,3,3,1.53, ,10010030016,200901,03010012255
03,010,00,012,0255,332,4,60,30.61,*,10010030016,200901,03010012255
03,010,00,012,0256,333,1,0,0, ,10010030017,200901,03010012256
03,010,00,012,0256,333,2,52,48.59, ,10010030017,200901,03010012256
03,010,00,012,0256,333,3,1,0.93, ,10010030017,200901,03010012256
03,010,00,012,0256,333,4,54,50.46,*,10010030017,200901,03010012256
03,010,00,012,0256,334,1,0,0, ,10010030017,200901,03010012256
03,010,00,012,0256,334,2,78,52, ,10010030017,200901,03010012256
03,010,00,012,0256,334,3,1,0.66, ,10010030017,200901,03010012256
03,010,00,012,0256,334,4,71,47.33,*,10010030017,200901,03010012256
03,010,00,012,0257,335,1,5,0.79, ,10010030018,200901,03010012257
03,010,00,012,0257,335,2,292,46.34, ,10010030018,200901,03010012257
03,010,00,012,0257,335,3,13,2.06, ,10010030018,200901,03010012257
03,010,00,012,0257,335,4,320,50.79,*,10010030018,200901,03010012257
03,010,00,012,0258,336,1,2,0.23, ,10010030009,200901,03010012258
03,010,00,012,0258,336,2,298,35.6, ,10010030009,200901,03010012258
03,010,00,012,0258,336,3,16,1.91, ,10010030009,200901,03010012258
03,010,00,012,0258,336,4,521,62.24,*,10010030009,200901,03010012258
03,010,00,012,0259,337,1,7,0.69, ,10010030010,200901,03010012259
03,010,00,012,0259,337,2,479,47.8, ,10010030010,200901,03010012259
03,010,00,012,0259,337,3,7,0.69, ,10010030010,200901,03010012259
03,010,00,012,0259,337,4,509,50.79,*,10010030010,200901,03010012259
03,010,00,012,0260,338,1,5,0.54, ,10010030011,200901,03010012260
03,010,00,012,0260,338,2,449,48.59, ,10010030011,200901,03010012260
03,010,00,012,0260,338,3,11,1.19, ,10010030011,200901,03010012260
03,010,00,012,0260,338,4,459,49.67,*,10010030011,200901,03010012260
03,010,00,012,0260,339,1,10,0.97, ,10010030011,200901,03010012260
03,010,00,012,0260,339,2,494,48.19, ,10010030011,200901,03010012260
03,010,00,012,0260,339,3,8,0.78, ,10010030011,200901,03010012260
03,010,00,012,0260,339,4,513,50.04,*,10010030011,200901,03010012260
03,010,00,012,0261,340,1,8,0.88, ,10010030012,200901,03010012261
03,010,00,012,0261,340,2,422,46.42, ,10010030012,200901,03010012261
03,010,00,012,0261,340,3,8,0.88, ,10010030012,200901,03010012261
03,010,00,012,0261,340,4,471,51.81,*,10010030012,200901,03010012261
03,010,00,013,0262,341,1,3,0.7, ,10010100001,200901,03010013262
03,010,00,013,0262,341,2,203,47.54, ,10010100001,200901,03010013262
03,010,00,013,0262,341,3,12,2.81, ,10010100001,200901,03010013262
03,010,00,013,0262,341,4,209,48.94,*,10010100001,200901,03010013262
03,010,00,013,0262,342,1,4,1.93, ,10010100001,200901,03010013262
03,010,00,013,0262,342,2,108,52.17, ,10010100001,200901,03010013262
03,010,00,013,0262,342,3,1,0.48, ,10010100001,200901,03010013262
03,010,00,013,0262,342,4,94,45.41,*,10010100001,200901,03010013262
03,010,00,013,0263,343,1,8,0.64, ,10010100002,200901,03010013263
03,010,00,013,0263,343,2,623,49.95, ,10010100002,200901,03010013263
03,010,00,013,0263,343,3,10,0.8, ,10010100002,200901,03010013263
03,010,00,013,0263,343,4,606,48.59,*,10010100002,200901,03010013263
03,010,00,013,0264,344,1,6,0.59, ,10010100003,200901,03010013264
03,010,00,013,0264,344,2,536,53.28, ,10010100003,200901,03010013264
03,010,00,013,0264,344,3,9,0.89, ,10010100003,200901,03010013264
03,010,00,013,0264,344,4,455,45.22,*,10010100003,200901,03010013264
03,010,00,013,0265,345,1,4,0.53, ,10010100004,200901,03010013265
03,010,00,013,0265,345,2,432,57.98, ,10010100004,200901,03010013265
03,010,00,013,0265,345,3,14,1.87, ,10010100004,200901,03010013265
03,010,00,013,0265,345,4,295,39.59,*,10010100004,200901,03010013265
03,010,00,013,0266,346,1,4,0.66, ,10010100005,200901,03010013266
03,010,00,013,0266,346,2,310,51.66, ,10010100005,200901,03010013266
03,010,00,013,0266,346,3,6,1, ,10010100005,200901,03010013266
03,010,00,013,0266,346,4,280,46.66,*,10010100005,200901,03010013266
03,010,00,013,0267,347,1,5,0.47, ,10010100006,200901,03010013267
03,010,00,013,0267,347,2,495,46.65, ,10010100006,200901,03010013267
03,010,00,013,0267,347,3,16,1.5, ,10010100006,200901,03010013267
03,010,00,013,0267,347,4,545,51.36,*,10010100006,200901,03010013267
03,010,00,013,0268,348,1,1,0.27, ,10010100007,200901,03010013268
03,010,00,013,0268,348,2,148,40.77, ,10010100007,200901,03010013268
03,010,00,013,0268,348,3,8,2.2, ,10010100007,200901,03010013268
03,010,00,013,0268,348,4,206,56.74,*,10010100007,200901,03010013268
03,010,00,013,0269,349,1,2,0.68, ,10010100008,200901,03010013269
03,010,00,013,0269,349,2,185,62.92, ,10010100008,200901,03010013269
03,010,00,013,0269,349,3,7,2.38, ,10010100008,200901,03010013269
03,010,00,013,0269,349,4,100,34.01,*,10010100008,200901,03010013269
03,010,00,013,0269,350,1,1,1.12, ,10010100008,200901,03010013269
03,010,00,013,0269,350,2,59,66.29, ,10010100008,200901,03010013269
03,010,00,013,0269,350,3,0,0, ,10010100008,200901,03010013269
03,010,00,013,0269,350,4,29,32.58,*,10010100008,200901,03010013269
03,010,00,013,0270,351,1,4,0.61, ,10010100009,200901,03010013270
03,010,00,013,0270,351,2,373,57.65, ,10010100009,200901,03010013270
03,010,00,013,0270,351,3,6,0.92, ,10010100009,200901,03010013270
03,010,00,013,0270,351,4,264,40.8,*,10010100009,200901,03010013270
03,010,00,013,0271,352,1,0,0, ,10010100010,200901,03010013271
03,010,00,013,0271,352,2,193,56.76, ,10010100010,200901,03010013271
03,010,00,013,0271,352,3,0,0, ,10010100010,200901,03010013271
03,010,00,013,0271,352,4,147,43.23,*,10010100010,200901,03010013271
03,010,00,013,0272,353,1,2,0.53, ,10010100011,200901,03010013272
03,010,00,013,0272,353,2,226,60.42, ,10010100011,200901,03010013272
03,010,00,013,0272,353,3,2,0.53, ,10010100011,200901,03010013272
03,010,00,013,0272,353,4,144,38.5,*,10010100011,200901,03010013272
03,010,00,013,0273,354,1,2,0.42, ,10010100012,200901,03010013273
03,010,00,013,0273,354,2,235,50, ,10010100012,200901,03010013273
03,010,00,013,0273,354,3,2,0.42, ,10010100012,200901,03010013273
03,010,00,013,0273,354,4,231,49.14,*,10010100012,200901,03010013273
03,010,00,013,0274,355,1,4,0.32, ,10010100013,200901,03010013274
03,010,00,013,0274,355,2,563,45.14, ,10010100013,200901,03010013274
03,010,00,013,0274,355,3,11,0.88, ,10010100013,200901,03010013274
03,010,00,013,0274,355,4,669,53.64,*,10010100013,200901,03010013274
03,010,00,013,0275,356,1,3,0.42, ,10010100014,200901,03010013275
03,010,00,013,0275,356,2,346,48.93, ,10010100014,200901,03010013275
03,010,00,013,0275,356,3,11,1.55, ,10010100014,200901,03010013275
03,010,00,013,0275,356,4,347,49.08,*,10010100014,200901,03010013275
03,010,00,013,0276,357,1,2,0.27, ,10010100015,200901,03010013276
03,010,00,013,0276,357,2,324,44.56, ,10010100015,200901,03010013276
03,010,00,013,0276,357,3,12,1.65, ,10010100015,200901,03010013276
03,010,00,013,0276,357,4,389,53.5,*,10010100015,200901,03010013276
03,010,00,013,0277,358,1,7,1.07, ,10010100016,200901,03010013277
03,010,00,013,0277,358,2,281,43.03, ,10010100016,200901,03010013277
03,010,00,013,0277,358,3,5,0.76, ,10010100016,200901,03010013277
03,010,00,013,0277,358,4,360,55.13,*,10010100016,200901,03010013277
03,010,00,013,0278,359,1,2,0.52, ,10010100017,200901,03010013278
03,010,00,013,0278,359,2,184,47.91, ,10010100017,200901,03010013278
03,010,00,013,0278,359,3,2,0.52, ,10010100017,200901,03010013278
03,010,00,013,0278,359,4,196,51.04,*,10010100017,200901,03010013278
03,010,00,013,0279,360,1,3,0.63, ,10010100018,200901,03010013279
03,010,00,013,0279,360,2,213,45.12, ,10010100018,200901,03010013279
03,010,00,013,0279,360,3,9,1.9, ,10010100018,200901,03010013279
03,010,00,013,0279,360,4,247,52.33,*,10010100018,200901,03010013279
03,010,00,013,0280,361,1,2,0.36, ,10010100019,200901,03010013280
03,010,00,013,0280,361,2,253,46.42, ,10010100019,200901,03010013280
03,010,00,013,0280,361,3,8,1.46, ,10010100019,200901,03010013280
03,010,00,013,0280,361,4,282,51.74,*,10010100019,200901,03010013280
03,010,00,013,0280,362,1,2,1.72, ,10010100019,200901,03010013280
03,010,00,013,0280,362,2,49,42.24, ,10010100019,200901,03010013280
03,010,00,013,0280,362,3,2,1.72, ,10010100019,200901,03010013280
03,010,00,013,0280,362,4,63,54.31,*,10010100019,200901,03010013280
03,010,00,013,0281,363,1,0,0, ,10010100020,200901,03010013281
03,010,00,013,0281,363,2,160,46.92, ,10010100020,200901,03010013281
03,010,00,013,0281,363,3,2,0.58, ,10010100020,200901,03010013281
03,010,00,013,0281,363,4,179,52.49,*,10010100020,200901,03010013281
03,010,00,013,0282,364,1,3,0.57, ,10010100021,200901,03010013282
03,010,00,013,0282,364,2,239,46.13, ,10010100021,200901,03010013282
03,010,00,013,0282,364,3,3,0.57, ,10010100021,200901,03010013282
03,010,00,013,0282,364,4,273,52.7,*,10010100021,200901,03010013282
03,010,00,013,0283,365,1,3,0.63, ,10010100022,200901,03010013283
03,010,00,013,0283,365,2,212,44.53, ,10010100022,200901,03010013283
03,010,00,013,0283,365,3,4,0.84, ,10010100022,200901,03010013283
03,010,00,013,0283,365,4,257,53.99,*,10010100022,200901,03010013283
03,010,00,013,0283,366,1,1,0.81, ,10010100022,200901,03010013283
03,010,00,013,0283,366,2,38,30.89, ,10010100022,200901,03010013283
03,010,00,013,0283,366,3,0,0, ,10010100022,200901,03010013283
03,010,00,013,0283,366,4,84,68.29,*,10010100022,200901,03010013283
03,010,00,014,0284,367,1,10,0.78, ,10010130001,200901,03010014284
03,010,00,014,0284,367,2,499,39.29, ,10010130001,200901,03010014284
03,010,00,014,0284,367,3,9,0.7, ,10010130001,200901,03010014284
03,010,00,014,0284,367,4,752,59.21,*,10010130001,200901,03010014284
03,010,00,014,0285,368,1,7,1.04, ,10010130002,200901,03010014285
03,010,00,014,0285,368,2,307,45.61, ,10010130002,200901,03010014285
03,010,00,014,0285,368,3,11,1.63, ,10010130002,200901,03010014285
03,010,00,014,0285,368,4,348,51.7,*,10010130002,200901,03010014285
03,010,00,014,0286,369,1,6,1, ,10010130003,200901,03010014286
03,010,00,014,0286,369,2,314,52.5, ,10010130003,200901,03010014286
03,010,00,014,0286,369,3,16,2.67, ,10010130003,200901,03010014286
03,010,00,014,0286,369,4,262,43.81,*,10010130003,200901,03010014286
03,010,00,014,0287,370,1,9,1.33, ,10010130004,200901,03010014287
03,010,00,014,0287,370,2,168,25, ,10010130004,200901,03010014287
03,010,00,014,0287,370,3,4,0.59, ,10010130004,200901,03010014287
03,010,00,014,0287,370,4,491,73.06,*,10010130004,200901,03010014287
03,010,00,014,0288,371,1,11,1.07, ,10010130005,200901,03010014288
03,010,00,014,0288,371,2,362,35.45, ,10010130005,200901,03010014288
03,010,00,014,0288,371,3,20,1.95, ,10010130005,200901,03010014288
03,010,00,014,0288,371,4,628,61.5,*,10010130005,200901,03010014288
03,010,00,014,0289,372,1,5,0.67, ,10010130006,200901,03010014289
03,010,00,014,0289,372,2,311,41.85, ,10010130006,200901,03010014289
03,010,00,014,0289,372,3,9,1.21, ,10010130006,200901,03010014289
03,010,00,014,0289,372,4,418,56.25,*,10010130006,200901,03010014289
03,010,00,014,0289,373,1,23,1.98, ,10010130006,200901,03010014289
03,010,00,014,0289,373,2,447,38.56, ,10010130006,200901,03010014289
