provinceID,cityID,districtID,townID,villageID,nameVillage,nameTown,nameDistrict,nameCity,oldID,voteID_base,trimVillage,names_no,id_no,voteID_id,trimNames,id_id2,names_id2,voteID
03,012,00,027,0446,民族村,三民鄉,高雄縣,高雄縣,03012027446,200401,民族村,高雄縣三民鄉民族村,,,高雄三民民族,,,
03,012,00,027,0447,民權村,三民鄉,高雄縣,高雄縣,03012027447,200401,民權村,高雄縣三民鄉民權村,,,高雄三民民權,,,
03,012,00,027,0448,民生村,三民鄉,高雄縣,高雄縣,03012027448,200401,民生村,高雄縣三民鄉民生村,,,高雄三民民生,,,
03,013,00,001,0050,大鵬里,屏東市,屏東縣,屏東縣,03013001050,200401,大鵬里,屏東縣屏東市大鵬里,,,屏東屏東大鵬,,,
03,016,00,001,0001,新復里,馬公市,澎湖縣,澎湖縣,03016001001,200401,新復里,澎湖縣馬公市新復里,,,澎湖馬公新復,,,
03,016,00,001,0031,時裡里,馬公市,澎湖縣,澎湖縣,03016001031,200401,時裡里,澎湖縣馬公市時裡里,,,澎湖馬公時裡,,,
03,018,00,001,0025,偉功里,東區,新竹市,新竹市,03018001025,200401,偉功里,新竹市東區偉功里,,,新竹東偉功,,,
03,020,00,001,0005,東平里,東區,嘉義市,嘉義市,03020001005,200401,東平里,嘉義市東區東平里,,,嘉義東東平,,,
03,020,00,001,0012,東噴里,東區,嘉義市,嘉義市,03020001012,200401,東噴里,嘉義市東區東噴里,,,嘉義東東噴,,,
03,020,00,001,0013,希康里,東區,嘉義市,嘉義市,03020001013,200401,希康里,嘉義市東區希康里,,,嘉義東希康,,,
03,020,00,001,0014,東山里,東區,嘉義市,嘉義市,03020001014,200401,東山里,嘉義市東區東山里,,,嘉義東東山,,,
03,020,00,001,0015,東安里,東區,嘉義市,嘉義市,03020001015,200401,東安里,嘉義市東區東安里,,,嘉義東東安,,,
03,020,00,001,0016,大街里,東區,嘉義市,嘉義市,03020001016,200401,大街里,嘉義市東區大街里,,,嘉義東大街,,,
03,020,00,001,0017,祐民里,東區,嘉義市,嘉義市,03020001017,200401,祐民里,嘉義市東區祐民里,,,嘉義東祐民,,,
03,020,00,001,0018,東仁里,東區,嘉義市,嘉義市,03020001018,200401,東仁里,嘉義市東區東仁里,,,嘉義東東仁,,,
03,020,00,001,0019,內安里,東區,嘉義市,嘉義市,03020001019,200401,內安里,嘉義市東區內安里,,,嘉義東內安,,,
03,020,00,001,0020,雲霄里,東區,嘉義市,嘉義市,03020001020,200401,雲霄里,嘉義市東區雲霄里,,,嘉義東雲霄,,,
03,020,00,001,0021,建國里,東區,嘉義市,嘉義市,03020001021,200401,建國里,嘉義市東區建國里,,,嘉義東建國,,,
03,020,00,001,0022,府路里,東區,嘉義市,嘉義市,03020001022,200401,府路里,嘉義市東區府路里,,,嘉義東府路,,,
03,020,00,001,0023,鎮南里,東區,嘉義市,嘉義市,03020001023,200401,鎮南里,嘉義市東區鎮南里,,,嘉義東南,,,
03,020,00,001,0024,神農里,東區,嘉義市,嘉義市,03020001024,200401,神農里,嘉義市東區神農里,,,嘉義東神農,,,
03,020,00,001,0025,崇文里,東區,嘉義市,嘉義市,03020001025,200401,崇文里,嘉義市東區崇文里,,,嘉義東崇文,,,
03,020,00,001,0026,龍山里,東區,嘉義市,嘉義市,03020001026,200401,龍山里,嘉義市東區龍山里,,,嘉義東龍山,,,
03,020,00,001,0027,安平里,東區,嘉義市,嘉義市,03020001027,200401,安平里,嘉義市東區安平里,,,嘉義東安平,,,
03,020,00,001,0028,文昌里,東區,嘉義市,嘉義市,03020001028,200401,文昌里,嘉義市東區文昌里,,,嘉義東文昌,,,
03,020,00,001,0029,志航里,東區,嘉義市,嘉義市,03020001029,200401,志航里,嘉義市東區志航里,,,嘉義東志航,,,
03,020,00,001,0030,蘭井里,東區,嘉義市,嘉義市,03020001030,200401,蘭井里,嘉義市東區蘭井里,,,嘉義東蘭井,,,
03,020,00,001,0031,光復里,東區,嘉義市,嘉義市,03020001031,200401,光復里,嘉義市東區光復里,,,嘉義東光復,,,
03,020,00,001,0032,初陽里,東區,嘉義市,嘉義市,03020001032,200401,初陽里,嘉義市東區初陽里,,,嘉義東初陽,,,
03,020,00,001,0033,震安里,東區,嘉義市,嘉義市,03020001033,200401,震安里,嘉義市東區震安里,,,嘉義東震安,,,
03,020,00,001,0045,北城里,東區,嘉義市,嘉義市,03020001045,200401,北城里,嘉義市東區北城里,,,嘉義東北城,,,
03,020,00,001,0046,仁武里,東區,嘉義市,嘉義市,03020001046,200401,仁武里,嘉義市東區仁武里,,,嘉義東仁武,,,
03,020,00,001,0047,泰安里,東區,嘉義市,嘉義市,03020001047,200401,泰安里,嘉義市東區泰安里,,,嘉義東泰安,,,
03,020,00,001,0048,檜村里,東區,嘉義市,嘉義市,03020001048,200401,檜村里,嘉義市東區檜村里,,,嘉義東檜,,,
03,020,00,001,0049,社口里,東區,嘉義市,嘉義市,03020001049,200401,社口里,嘉義市東區社口里,,,嘉義東社口,,,
03,020,00,001,0050,仁和里,東區,嘉義市,嘉義市,03020001050,200401,仁和里,嘉義市東區仁和里,,,嘉義東仁和,,,
03,020,00,002,0057,驛站里,西區,嘉義市,嘉義市,03020002057,200401,驛站里,嘉義市西區驛站里,,,嘉義西驛站,,,
03,020,00,002,0058,民安里,西區,嘉義市,嘉義市,03020002058,200401,民安里,嘉義市西區民安里,,,嘉義西民安,,,
03,020,00,002,0059,菜園里,西區,嘉義市,嘉義市,03020002059,200401,菜園里,嘉義市西區菜園里,,,嘉義西菜園,,,
03,020,00,002,0060,集英里,西區,嘉義市,嘉義市,03020002060,200401,集英里,嘉義市西區集英里,,,嘉義西集英,,,
03,020,00,002,0061,福松里,西區,嘉義市,嘉義市,03020002061,200401,福松里,嘉義市西區福松里,,,嘉義西福松,,,
03,020,00,002,0062,義昌里,西區,嘉義市,嘉義市,03020002062,200401,義昌里,嘉義市西區義昌里,,,嘉義西義昌,,,
03,020,00,002,0063,自治里,西區,嘉義市,嘉義市,03020002063,200401,自治里,嘉義市西區自治里,,,嘉義西自治,,,
03,020,00,002,0064,大業里,西區,嘉義市,嘉義市,03020002064,200401,大業里,嘉義市西區大業里,,,嘉義西大業,,,
03,020,00,002,0065,中庸里,西區,嘉義市,嘉義市,03020002065,200401,中庸里,嘉義市西區中庸里,,,嘉義西中庸,,,
03,020,00,002,0066,學圃里,西區,嘉義市,嘉義市,03020002066,200401,學圃里,嘉義市西區學圃里,,,嘉義西學圃,,,
03,020,00,002,0067,北杏里,西區,嘉義市,嘉義市,03020002067,200401,北杏里,嘉義市西區北杏里,,,嘉義西北杏,,,
03,020,00,002,0068,社內里,西區,嘉義市,嘉義市,03020002068,200401,社內里,嘉義市西區社內里,,,嘉義西社內,,,
03,020,00,002,0069,民生里,西區,嘉義市,嘉義市,03020002069,200401,民生里,嘉義市西區民生里,,,嘉義西民生,,,
03,020,00,002,0070,慶昇里,西區,嘉義市,嘉義市,03020002070,200401,慶昇里,嘉義市西區慶昇里,,,嘉義西慶昇,,,
03,020,00,002,0071,通運里,西區,嘉義市,嘉義市,03020002071,200401,通運里,嘉義市西區通運里,,,嘉義西通運,,,
03,020,00,002,0072,榮檜里,西區,嘉義市,嘉義市,03020002072,200401,榮檜里,嘉義市西區榮檜里,,,嘉義西榮檜,,,
03,020,00,002,0073,功科里,西區,嘉義市,嘉義市,03020002073,200401,功科里,嘉義市西區功科里,,,嘉義西功科,,,
03,020,00,002,0074,康莊里,西區,嘉義市,嘉義市,03020002074,200401,康莊里,嘉義市西區康莊里,,,嘉義西康莊,,,
03,020,00,002,0076,力行里,西區,嘉義市,嘉義市,03020002076,200401,力行里,嘉義市西區力行里,,,嘉義西力行,,,
03,020,00,002,0082,磚窯里,西區,嘉義市,嘉義市,03020002082,200401,磚窯里,嘉義市西區磚窯里,,,嘉義西磚窯,,,
03,020,00,002,0084,華明里,西區,嘉義市,嘉義市,03020002084,200401,華明里,嘉義市西區華明里,,,嘉義西華明,,,
03,020,00,002,0085,導民里,西區,嘉義市,嘉義市,03020002085,200401,導民里,嘉義市西區導民里,,,嘉義西導民,,,
03,020,00,002,0095,長安里,西區,嘉義市,嘉義市,03020002095,200401,長安里,嘉義市西區長安里,,,嘉義西長安,,,
03,020,00,002,0098,慶昌里,西區,嘉義市,嘉義市,03020002098,200401,慶昌里,嘉義市西區慶昌里,,,嘉義西慶昌,,,
03,020,00,002,0099,小湖里,西區,嘉義市,嘉義市,03020002099,200401,小湖里,嘉義市西區小湖里,,,嘉義西小湖,,,
03,020,00,002,0100,竹文里,西區,嘉義市,嘉義市,03020002100,200401,竹文里,嘉義市西區竹文里,,,嘉義西竹文,,,
03,021,00,001,0019,復國里,東區,臺南市,臺南市,03021001019,200401,復國里,臺南市東區復國里,,,臺南東復國,,,
03,021,00,001,0020,中興里,東區,臺南市,臺南市,03021001020,200401,中興里,臺南市東區中興里,,,臺南東中興,,,
03,021,00,002,0052,興中里,南區,臺南市,臺南市,03021002052,200401,興中里,臺南市南區興中里,,,臺南南興中,,,
03,021,00,004,0142,大山里,北區,臺南市,臺南市,03021004142,200401,大山里,臺南市北區大山里,,,臺南北大山,,,
